"station"	"date"	"layer"	"chla..Data.values"	"chla..Data.value2"	"chla.remark.codes"	"chla.value.codes"	"chla.reporting.level"	"chla.reporting.method"	"chla.reporting.units"	"chla.analyte.method"	"chla.analyte.name"	"chla.unique.code"
"CB3.3C"	1991-09-17	"B"	  3.0000000	  3.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-09-17	"S"	 28.7000000	 28.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-02	"B"	  6.3500000	  6.3500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-02	"S"	 21.9000000	 21.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-15	"B"	  2.7000000	  2.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-11-05	"B"	  3.3500000	  3.3500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-11-05	"S"	  3.7000000	  3.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-12-03	"B"	  3.1500000	  3.1500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-12-03	"S"	  9.1000000	  9.1000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-01-07	"B"	  3.6500000	  3.6500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-01-07	"S"	  7.3000000	  7.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"B"	 10.7500000	 10.7500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"S"	  4.3000000	  4.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"B"	  5.3000000	  5.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"S"	  7.3000000	  7.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"B"	  7.0000000	  7.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"S"	  6.0000000	  6.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"B"	 13.7500000	 13.7500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"S"	  8.0000000	  8.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"B"	 16.5500000	 16.5500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"S"	  9.5000000	  9.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"B"	 26.9000000	 26.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"S"	123.7000000	123.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"B"	  8.9000000	  8.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"S"	  4.2000000	  4.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"B"	  1.1500000	  1.1500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"S"	 13.8000000	 13.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"B"	  1.2500000	  1.2500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"S"	 12.6000000	 12.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"B"	  1.3000000	  1.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"S"	 11.6000000	 11.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"B"	  1.9500000	  1.9500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"S"	 12.2000000	 12.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"B"	  1.2500000	  1.2500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"S"	 26.7000000	 26.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"B"	  0.5000000	  1.0000000	"i"	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"S"	  9.0000000	  9.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"B"	  0.5500000	  1.0500000	"i"	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"S"	 10.5000000	 10.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"B"	  1.4000000	  1.4000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"S"	  5.7000000	  5.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"B"	  2.7500000	  2.7500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"S"	  6.4000000	  6.4000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"B"	  1.1500000	  1.1500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"S"	  8.1000000	  8.1000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"B"	  1.9000000	  1.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"S"	 34.8000000	 34.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"B"	  1.3000000	  1.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"S"	  4.3000000	  4.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"B"	  2.6000000	  2.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"S"	  9.2000000	  9.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"B"	  9.3500000	  9.3500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"S"	  1.7000000	  1.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"B"	  9.1000000	  9.1000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"S"	  4.9000000	  4.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"B"	 15.1500000	 15.1500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"S"	  2.5000000	  2.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"B"	  9.3500000	  9.3500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"S"	  1.0000000	  1.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"B"	  1.9000000	  1.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"S"	  1.5000000	  1.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"B"	  1.0000000	  1.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"S"	 20.9000000	 20.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"B"	  3.8500000	  3.8500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"S"	  6.9000000	  6.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"B"	  3.1500000	  3.1500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"S"	 13.0000000	 13.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"B"	  1.3500000	  1.3500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"S"	  9.3000000	  9.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"B"	  4.5000000	  4.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"S"	  8.0000000	  8.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"B"	  2.9000000	  2.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"S"	  9.0000000	  9.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"B"	  1.1500000	  1.1500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"S"	 14.2000000	 14.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"B"	  1.1000000	  1.1000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"S"	  9.5000000	  9.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"B"	  2.0000000	  2.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"S"	  3.8000000	  3.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"B"	  5.2500000	  5.2500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"S"	 10.3000000	 10.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"B"	  3.1000000	  3.1000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"S"	  8.2000000	  8.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"B"	  0.9500000	  1.4500000	"i"	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"S"	  4.5000000	  4.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"B"	  2.2500000	  2.2500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"S"	 12.5000000	 12.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"B"	  3.8500000	  3.8500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"S"	  1.5000000	  1.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"B"	  4.8000000	  4.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"S"	 17.0000000	 17.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"B"	 45.2500000	 45.2500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"S"	 16.7000000	 16.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"B"	 39.7500000	 39.7500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"S"	 16.7000000	 16.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"B"	 20.5500000	 20.5500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"S"	  4.5000000	  4.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"B"	  6.2500000	  6.2500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"S"	  1.5000000	  1.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"B"	  2.8000000	  2.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"S"	  2.0000000	  2.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"B"	 15.9500000	 15.9500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"S"	  7.8000000	  7.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"B"	  5.0500000	  5.0500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"S"	 11.6000000	 11.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"B"	  6.7500000	  6.7500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"S"	 30.5000000	 30.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"B"	  4.2000000	  4.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"S"	 15.7000000	 15.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"B"	  3.2500000	  3.2500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"S"	 35.6000000	 35.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"B"	  3.0000000	  3.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"S"	 12.3000000	 12.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"B"	  3.3500000	  3.3500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"S"	 14.7000000	 14.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"B"	  2.8000000	  2.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"S"	 22.4000000	 22.4000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"S"	 17.0000000	 17.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"B"	  2.7000000	  2.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"S"	  7.3000000	  7.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"B"	  2.2500000	  2.2500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"S"	 11.5000000	 11.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"B"	  2.8500000	  2.8500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"S"	  9.9000000	  9.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"B"	  5.2500000	  5.2500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"S"	 10.3000000	 10.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"B"	  2.9000000	  2.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"S"	  5.7000000	  5.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"B"	  9.9000000	  9.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"S"	  6.5000000	  6.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"B"	 85.6000000	 85.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"S"	  9.0000000	  9.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"B"	 38.1500000	 38.1500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"S"	  7.0000000	  7.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"B"	 12.3000000	 12.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"S"	 13.2000000	 13.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"B"	 20.3000000	 20.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"S"	  8.5000000	  8.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"B"	 35.1500000	 35.1500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"S"	 23.7000000	 23.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"B"	  3.0500000	  3.0500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"S"	 57.7000000	 57.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"S"	 11.8000000	 11.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"B"	  2.6500000	  2.6500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"S"	 17.7000000	 17.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"B"	  4.9000000	  4.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"S"	 19.9000000	 19.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"B"	  2.4000000	  2.4000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"S"	 17.6000000	 17.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"S"	105.2000000	105.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"B"	  1.5000000	  1.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"S"	 22.9000000	 22.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"B"	  1.3500000	  1.3500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"S"	 11.5000000	 11.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"B"	  1.7500000	  1.7500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"S"	 12.0000000	 12.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"B"	  2.6000000	  2.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"S"	 14.2000000	 14.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"S"	  6.0000000	  6.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"B"	  1.9000000	  1.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"S"	  8.2000000	  8.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"B"	  6.7500000	  6.7500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"S"	 11.4000000	 11.4000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"B"	 10.3000000	 10.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"S"	  2.0000000	  2.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"B"	 18.7000000	 18.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"S"	  6.6000000	  6.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"B"	 58.1500000	 58.1500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"S"	  7.7000000	  7.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"B"	 87.8500000	 87.8500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"S"	 29.9000000	 29.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"B"	 16.1000000	 16.1000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"S"	 10.2000000	 10.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"B"	  7.2500000	  7.2500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"S"	  4.8000000	  4.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"B"	  4.7000000	  4.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"S"	 13.1000000	 13.1000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"B"	  4.3500000	  4.3500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"S"	  6.3000000	  6.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"B"	  4.3500000	  4.3500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"S"	 17.4000000	 17.4000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"B"	  2.7500000	  2.7500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"S"	 14.7000000	 14.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"B"	  2.0000000	  2.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"S"	 30.8000000	 30.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"B"	  4.3000000	  4.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"S"	 15.9000000	 15.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"B"	  2.8500000	  2.8500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"S"	 46.9000000	 46.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"B"	  5.7000000	  5.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"S"	 20.3000000	 20.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"B"	  2.7000000	  2.7000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"S"	  2.6000000	  2.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"B"	  7.0000000	  7.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"S"	  4.5000000	  4.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"B"	  9.8500000	  9.8500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"S"	  6.3000000	  6.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"B"	  6.0000000	  6.0000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"S"	  3.6000000	  3.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"B"	  9.6000000	  9.6000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"S"	  1.2000000	  1.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"B"	 17.5500000	 17.5500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"S"	  8.2000000	  8.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"B"	  4.2000000	  4.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"S"	  9.5000000	  9.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"B"	  4.9000000	  4.9000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"S"	 29.2000000	 29.2000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"B"	  5.4000000	  5.4000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"S"	 13.8000000	 13.8000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"B"	  3.1000000	  3.1000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"S"	 26.3000000	 26.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"B"	  1.7500000	  1.7500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"S"	 10.3000000	 10.3000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"B"	  1.3550000	  1.3550000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"S"	 25.6900000	 25.6900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"B"	  1.5550000	  1.5550000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"S"	 11.1800000	 11.1800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"B"	  2.5000000	  2.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"S"	  5.1000000	  5.1000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"B"	 12.0500000	 12.0500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"S"	  4.5000000	  4.5000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"B"	 25.1692000	 25.1692000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"S"	  1.4952010	  1.4952010	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"B"	 30.9008000	 30.9008000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"S"	  1.1961600	  1.1961600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"B"	 37.4734450	 37.4734450	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"S"	  9.4197600	  9.4197600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"B"	 22.4280000	 22.4280000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"S"	 13.8840000	 13.8840000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"B"	  3.7380000	  3.7380000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"S"	 13.2076000	 13.2076000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"B"	  2.1182000	  2.1182000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"S"	  5.4823990	  5.4823990	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"B"	  2.2427995	  2.2427995	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"S"	 32.5953600	 32.5953600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"B"	  6.1677000	  6.1677000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"S"	 10.0926000	 10.0926000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"B"	  1.4952000	  1.4952000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"S"	 15.8491200	 15.8491200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"B"	  2.1493500	  2.1493500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"S"	 26.5398000	 26.5398000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"B"	  3.1399205	  3.1399205	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"S"	 64.0800100	 64.0800100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"B"	  2.0932800	  2.0932800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"S"	  6.5788800	  6.5788800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"B"	  5.3266500	  5.3266500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"S"	  8.7843030	  8.7843030	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"B"	 10.9648005	 10.9648005	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"S"	  9.5692810	  9.5692810	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"B"	  5.7315000	  5.7315000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"S"	  8.2240000	  8.2240000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"B"	 23.9980000	 23.9980000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"S"	 28.1100000	 28.1100000	" "	""	NA	""	""	""	""	""
